Date, Open, High, Low, Close
6/10/2009,8763.66,8834.93,8639.95,8739.02
6/9/2009,8764.83,8803.26,8725.12,8763.06
6/8/2009,8759.35,8823.97,8633.07,8764.49
6/5/2009,8751.75,8839.4,8700.41,8763.13
6/4/2009,8665.72,8751.25,8634.57,8750.24
6/3/2009,8740.07,8740.39,8598.38,8675.28
6/2/2009,8721.6,8787.13,8693.72,8740.87
6/1/2009,8501.53,8760.7,8501.29,8721.44
5/29/2009,8404.04,8522.95,8368.52,8500.33
5/28/2009,8300.5,8434.62,8246.58,8403.8
5/27/2009,8473.65,8496.59,8289.35,8300.02
5/26/2009,8275.33,8495.71,8226.9,8473.49
5/22/2009,8292.21,8364.14,8257.17,8277.32
5/21/2009,8416.07,8416.15,8221.01,8292.13
5/20/2009,8471.82,8591.93,8405.47,8422.04
5/19/2009,8502.48,8538.01,8463.54,8474.85
5/18/2009,8270.15,8511.88,8270.15,8504.08
5/15/2009,8326.22,8394.96,8230.17,8268.64
5/14/2009,8285.92,8376.64,8273.9,8331.32
5/13/2009,8461.8,8462.04,8262.43,8284.89
5/12/2009,8419.17,8517.46,8365.65,8469.11
5/11/2009,8569.23,8569.23,8410.33,8418.77
5/8/2009,8410.73,8587.55,8410.73,8574.65
5/7/2009,8513.56,8577.19,8358,8409.85
5/6/2009,8403.48,8518.57,8403,8512.28
5/5/2009,8425.55,8458.12,8362.78,8410.65
5/4/2009,8213.6,8434.86,8213.6,8426.74
5/1/2009,8167.41,8219.81,8099.31,8212.41
4/30/2009,8188.51,8307.51,8136.9,8168.12
4/29/2009,8018.31,8257.57,8017.91,8185.73
4/28/2009,8023.56,8091.66,7938.98,8016.95
4/27/2009,8073.82,8122.56,7987.16,8025
4/24/2009,7957.45,8127.5,7957.45,8076.29
4/23/2009,7886.81,7979.44,7804.21,7957.06
4/22/2009,7964.78,8044.83,7868.01,7886.57
4/21/2009,7841.73,7979.2,7791.95,7969.56
4/20/2009,8128.94,8128.94,7840.45,7841.73
4/17/2009,8125.43,8190.66,8086.88,8131.33
4/16/2009,8029.14,8168.12,7962.71,8125.43
4/15/2009,7914.92,8041.32,7870.48,8029.62
4/14/2009,8057.41,8057.41,7902.26,7920.18
4/13/2009,8082.02,8113.41,7963.75,8057.81
4/9/2009,7839.89,8087.28,7839.89,8083.38
4/8/2009,7788.68,7887.52,7750.85,7837.11
4/7/2009,7968.92,7969.08,7762.08,7789.56
4/6/2009,8016.16,8016.16,7862.2,7975.85
4/3/2009,7980.63,8019.5,7897.24,8017.59
4/2/2009,7763.99,8075.73,7763.99,7978.08
4/1/2009,7606.13,7789,7483.87,7761.6
3/31/2009,7523.77,7725.36,7523.45,7608.92
3/30/2009,7773.31,7773.39,7437.59,7522.02
3/27/2009,7922.57,7922.57,7735.95,7776.18
3/26/2009,7752.36,7931.33,7752.28,7924.56
3/25/2009,7659.81,7863.63,7550.06,7749.81
3/24/2009,7773.47,7796.57,7646.99,7659.97
3/23/2009,7279.25,7780.72,7278.78,7775.86
3/20/2009,7402.31,7460.93,7257.83,7278.38
3/19/2009,7489.68,7548.46,7369.26,7400.8
3/18/2009,7395.7,7571.64,7257.27,7486.58
3/17/2009,7218,7396.81,7172.05,7395.7
3/16/2009,7225.33,7392.91,7206.85,7216.97
3/13/2009,7167.35,7242.62,7105.86,7223.98
3/12/2009,6932.39,7184.71,6872.25,7170.06
3/11/2009,6923.13,7015.06,6867.55,6930.4
3/10/2009,6547.01,6926.49,6546.61,6926.49
3/9/2009,6625.74,6709.61,6516.86,6547.05
3/6/2009,6595.16,6755.17,6469.95,6626.94
3/5/2009,6874.01,6874.01,6544.1,6594.44
3/4/2009,6726.5,6979.22,6726.42,6875.84
3/3/2009,6764.81,6855.29,6705.63,6726.02
3/2/2009,7056.48,7058.95,6755.17,6763.29
2/27/2009,7180.97,7195.46,7033.62,7062.93
2/26/2009,7269.06,7402.31,7173.56,7182.08
2/25/2009,7349.58,7404.94,7156.68,7270.89
2/24/2009,7115.34,7378.97,7114.3,7350.94
2/23/2009,7365.99,7441.02,7105.94,7114.78
2/20/2009,7461.49,7469.29,7249.47,7365.67
2/19/2009,7555.23,7614.97,7447.55,7465.95
2/18/2009,7546.35,7617.76,7479.97,7555.63
2/17/2009,7845.63,7845.63,7551.01,7552.6
2/13/2009,7933,7970.84,7840.45,7850.41
2/12/2009,7931.97,7938.82,7693.98,7932.76
2/11/2009,7887.05,7983.74,7852.16,7939.53
2/10/2009,8269.36,8269.44,7848.74,7888.88
2/9/2009,8281.38,8315.07,8196.24,8270.87
2/6/2009,8056.38,8312.37,8052.24,8280.59
2/5/2009,7954.83,8107.83,7845.31,8063.07
2/4/2009,8070.32,8162.15,7929.26,7956.66
2/3/2009,7936.99,8111.57,7905.52,8078.36
2/2/2009,8000.62,8000.62,7867.37,7936.83
1/30/2009,8149.01,8195.76,7961.92,8000.86
1/29/2009,8373.06,8373.14,8137.94,8149.01
1/28/2009,8175.93,8405.87,8175.93,8375.45
1/27/2009,8117.39,8225.79,8083.14,8174.73
1/26/2009,8078.04,8231.68,8023.16,8116.03
1/23/2009,8108.79,8152.59,7909.03,8077.56
1/22/2009,8224.43,8224.83,7957.14,8122.8
1/21/2009,7949.17,8243.55,7936.19,8228.1
1/20/2009,8279.63,8291.98,7939.93,7949.09
1/16/2009,8215.67,8341.2,8109.34,8281.22
1/15/2009,8196.24,8286.16,7995.13,8212.49
1/14/2009,8446.01,8446.25,8140.72,8200.14
1/13/2009,8474.61,8522.08,8376.88,8448.56
1/12/2009,8599.26,8602.6,8421.08,8473.97
1/9/2009,8738.8,8769.62,8576.96,8599.18
1/8/2009,8769.94,8770.02,8651.19,8742.46
1/7/2009,8996.94,8996.94,8719.92,8769.7
1/6/2009,8954.57,9088.06,8940.95,9015.1
1/5/2009,9027.13,9034.37,8892.36,8952.89
1/2/2009,8772.25,9065.28,8760.78,9034.69
12/31/2008,8666.48,8842.66,8664.89,8776.39
12/30/2008,8487.51,8675.24,8487.51,8668.39
12/29/2008,8515.87,8530.68,8364.06,8483.93
12/26/2008,8468.71,8533.07,8461.78,8515.55
12/24/2008,8416.86,8498.5,8416.86,8468.48
12/23/2008,8518.65,8604.12,8391.3,8419.49
12/22/2008,8573.37,8601.41,8372.02,8519.77
12/19/2008,8606.5,8787.23,8550.43,8579.11
12/18/2008,8823.94,8883.36,8527.41,8604.99
12/17/2008,8921.91,8961.26,8778.07,8824.34
12/16/2008,8565.65,8958.79,8565.65,8924.14
12/15/2008,8628.81,8676.28,8469.03,8564.53
12/12/2008,8563.1,8682.57,8347.81,8629.68
12/11/2008,8750.13,8809.45,8512.76,8565.09
12/10/2008,8693,8879.22,8646.33,8761.42
12/9/2008,8934.1,8934.1,8651.74,8691.33
12/8/2008,8637.65,9026.41,8637.49,8934.18
12/5/2008,8376.08,8686.47,8118.5,8635.42
12/4/2008,8587.07,8631.99,8259.4,8376.24
12/3/2008,8409.14,8624.19,8234.15,8591.69
12/2/2008,8153.75,8437.17,8143.51,8419.09
12/1/2008,8826.89,8827.05,8141.36,8149.09
11/28/2008,8724.7,8831.35,8672.69,8829.04
11/26/2008,8464.49,8726.61,8311.17,8726.61
11/25/2008,8445.14,8607.38,8281.46,8479.47
11/24/2008,8048.09,8599.02,8048.09,8443.39
11/21/2008,7552.37,8071.75,7449.38,8046.42
11/20/2008,7995.53,8187.4,7506.97,7552.29
11/19/2008,8420.69,8504.64,7987.08,7997.28
11/18/2008,8273.34,8477.95,8105.44,8424.75
11/17/2008,8494.84,8571.3,8246.89,8273.58
11/14/2008,8822.19,8923.18,8469.99,8497.31
11/13/2008,8281.14,8876.59,7965.42,8835.25
11/12/2008,8684.52,8684.6,8265.29,8282.66
11/11/2008,8864.32,8867.91,8560.71,8693.96
11/10/2008,8946.6,9159.58,8760.46,8870.54
11/7/2008,8696.03,8961.57,8696.03,8943.81
11/6/2008,9134.01,9155.44,8637.17,8695.79
11/5/2008,9616.6,9616.6,9111.47,9139.27
11/4/2008,9323.89,9653.95,9323.89,9625.28
11/3/2008,9326.04,9410.55,9255.48,9319.83
10/31/2008,9179.09,9454.36,9119.2,9325.01
10/30/2008,9004.66,9266.47,8976.87,9180.69
10/29/2008,9062.33,9363.32,8890.29,8990.96
10/28/2008,8178.72,9082.08,8174.73,9065.12
10/27/2008,8375.92,8599.1,8143.59,8175.77
10/24/2008,8683.21,8683.21,8187.48,8378.95
10/23/2008,8519.77,8795.99,8243.55,8691.25
10/22/2008,9027.84,9027.84,8335.3,8519.21
10/21/2008,9262.8,9284.55,9004.27,9033.66
10/20/2008,8852.3,9266.63,8852.22,9265.43
10/17/2008,8975.35,9281.12,8718.25,8852.22
10/16/2008,8577.04,9013.27,8197.67,8979.26
10/15/2008,9301.91,9308.76,8530.12,8577.91
10/14/2008,9388.97,9794.37,9085.43,9310.99
10/13/2008,8462.42,9427.99,8462.18,9387.61
10/10/2008,8568.67,8901.28,7882.51,8451.19
10/9/2008,9261.69,9448.14,8579.19,8579.19
10/8/2008,9437.23,9628.07,9194.78,9258.1
10/7/2008,9955.42,10124.03,9436.67,9447.11
10/6/2008,10322.52,10322.76,9525.32,9955.5
10/3/2008,10483.96,10796.26,10310.25,10325.38
10/2/2008,10825.54,10825.54,10439.52,10482.85
10/1/2008,10847.4,10882.52,10631.95,10831.07
9/30/2008,10371.58,10868.9,10371.42,10850.66
9/29/2008,11139.62,11139.94,10365.45,10365.45
9/26/2008,11019.04,11168.06,10868.82,11143.13
9/25/2008,10827.17,11129.19,10827.01,11022.06
9/24/2008,10850.02,10928.4,10753.57,10825.17
9/23/2008,11015.69,11143.21,10833.94,10854.17
9/22/2008,11394.42,11394.58,10992.2,11015.69
9/19/2008,11027.51,11483.05,11026.7,11388.44
9/18/2008,10609.01,11076.44,10459.44,11019.69
9/17/2008,11056.58,11057.31,10595.9,10609.66
9/16/2008,10905.62,11093.22,10742.7,11059.02
9/15/2008,11416.37,11416.45,10917.51,10917.51
9/12/2008,11429.32,11459.93,11280.4,11421.99
9/11/2008,11264.44,11445.68,11098.67,11433.71
9/10/2008,11233.91,11380.63,11215.26,11268.92
9/9/2008,11514.73,11577.5,11230.73,11230.73
9/8/2008,11224.87,11570.66,11224.79,11510.74
9/5/2008,11185.63,11245.15,11037.85,11220.96
9/4/2008,11532.48,11532.48,11176.02,11188.23
9/3/2008,11506.01,11554.38,11416.53,11532.88
9/2/2008,11545.63,11790.17,11471.9,11516.92
8/29/2008,11713.23,11713.23,11543.39,11543.55
8/28/2008,11499.87,11715.18,11499.79,11715.18
8/27/2008,11412.46,11554.46,11381.77,11502.51
8/26/2008,11383.56,11436.24,11340.41,11412.87
8/25/2008,11626.19,11626.27,11362.63,11386.25
8/22/2008,11426.79,11632.13,11426.79,11628.06
8/21/2008,11415.23,11476.21,11315.57,11430.21
8/20/2008,11345.94,11454.15,11290.58,11417.43
8/19/2008,11478.09,11478.17,11318.5,11348.55
8/18/2008,11659.65,11690.43,11434.12,11479.39
8/15/2008,11611.21,11709.89,11599.73,11659.9
8/14/2008,11532.07,11718.28,11450.89,11615.93
8/13/2008,11632.81,11633.78,11453.34,11532.96
8/12/2008,11781.7,11782.35,11601.52,11642.47
8/11/2008,11729.67,11867.11,11675.53,11782.35
8/8/2008,11432.09,11759.96,11388.04,11734.32
8/7/2008,11655.42,11655.58,11416.7,11431.43
8/6/2008,11603.64,11685.46,11521.32,11656.07
8/5/2008,11286.02,11615.93,11286.02,11615.77
8/4/2008,11326.32,11382.17,11221.53,11284.15
8/1/2008,11379.89,11425.73,11267.05,11326.32
7/31/2008,11577.99,11578.89,11363.69,11378.02
7/30/2008,11397.56,11586.62,11397.56,11583.69
7/29/2008,11133.44,11398.38,11128.06,11397.56
7/28/2008,11369.47,11369.55,11125.13,11131.08
7/25/2008,11341.14,11443.81,11325.1,11370.69
7/24/2008,11630.34,11634.49,11345.37,11349.28
7/23/2008,11603.39,11698.17,11558.29,11632.38
7/22/2008,11457.9,11616.66,11387.39,11602.5
7/21/2008,11495.02,11559.67,11423.94,11467.34
7/18/2008,11436.56,11510.82,11381.93,11496.57
7/17/2008,11238.39,11446.66,11209.56,11446.66
7/16/2008,10961.89,11244.17,10918.33,11239.28
7/15/2008,11050.8,11123.67,10827.71,10962.54
7/14/2008,11103.64,11239.04,11003.65,11055.19
7/11/2008,11226.17,11241.07,10977.68,11100.54
7/10/2008,11148.01,11270.3,11086.95,11229.02
7/9/2008,11381.93,11418.24,11141.99,11147.44
7/8/2008,11225.03,11391.13,11174.88,11384.21
7/7/2008,11289.19,11399.11,11120.74,11231.96
7/3/2008,11216,11337.48,11157.21,11288.54
7/2/2008,11382.34,11434.12,11214.37,11215.51
7/1/2008,11344.64,11407.9,11183.43,11382.26
6/30/2008,11345.7,11437.3,11287.56,11350.01
6/27/2008,11452.85,11485.25,11297.99,11346.51
6/26/2008,11808.57,11808.73,11453.42,11453.42
6/25/2008,11805.31,11924.19,11789.36,11811.83
6/24/2008,11842.36,11904.32,11725.52,11807.43
6/23/2008,11843.83,11886.25,11814.6,11842.36
6/20/2008,12062.19,12062.19,11818.83,11842.69
6/19/2008,12022.54,12114.79,11978.33,12063.09
6/18/2008,12158.68,12158.68,11993.64,12029.06
6/17/2008,12269.65,12322.82,12150.29,12160.3
6/16/2008,12306.86,12319.72,12212.25,12269.08
6/13/2008,12144.59,12310.28,12144.59,12307.35
6/12/2008,12089.63,12269.24,12076.93,12141.58
6/11/2008,12286.34,12286.67,12079.13,12083.77
6/10/2008,12277.71,12369.23,12206.96,12289.76
6/9/2008,12210.13,12331.86,12195.32,12280.32
6/6/2008,12602.74,12603.07,12192.06,12209.81
6/5/2008,12388.81,12610.96,12388.81,12604.45
6/4/2008,12391.86,12496.16,12338.78,12390.48
6/3/2008,12503.2,12554.05,12342.12,12402.85
6/2/2008,12637.67,12638.08,12427.77,12503.82
5/30/2008,12647.36,12689.7,12617.4,12638.32
5/29/2008,12593.87,12726.66,12554.7,12646.22
5/28/2008,12542.9,12601.93,12495.27,12594.03
5/27/2008,12479.63,12572.53,12442.59,12548.35
5/23/2008,12620.9,12621.96,12460.09,12479.63
5/22/2008,12597.69,12669.34,12591.34,12625.62
5/21/2008,12824.94,12862.47,12573.67,12601.19
5/20/2008,13026.04,13026.04,12781.78,12828.68
5/19/2008,12985.41,13136.69,12963.76,13028.16
5/16/2008,12992.74,13001.94,12893.49,12986.8
5/15/2008,12891.29,12999.5,12854.98,12992.66
5/14/2008,12825.12,12993.15,12825.12,12898.38
5/13/2008,12872.08,12891.37,12780.97,12832.18
5/12/2008,12745.55,12904.16,12740.5,12876.31
5/9/2008,12860.68,12861.41,12715.02,12745.88
5/8/2008,12814.84,12909.86,12794.81,12866.78
5/7/2008,13010.82,13036.71,12796.19,12814.35
5/6/2008,12968.89,13046.15,12863.2,13020.83
5/5/2008,13056.57,13058.45,12939.74,12969.54
5/2/2008,13012.53,13132.46,12981.83,13058.2
5/1/2008,12818.34,13029.05,12793.1,13010
4/30/2008,12831.45,13010,12808.98,12820.13
4/29/2008,12870.37,12889.83,12804.66,12831.94
4/28/2008,12890.72,12938.76,12857.5,12871.75
4/25/2008,12848.38,12909.2,12742.78,12891.86
4/24/2008,12764.68,12942.26,12706.63,12848.95
4/23/2008,12721.45,12837.39,12703.05,12763.22
4/22/2008,12825.02,12825.26,12656.56,12720.23
4/21/2008,12850.91,12850.91,12751.17,12825.02
4/18/2008,12626.76,12893.98,12626.76,12849.36
4/17/2008,12617.4,12656.56,12563.25,12620.49
4/16/2008,12371.51,12625.78,12371.51,12619.27
4/15/2008,12303.6,12387.79,12269.81,12362.47
4/14/2008,12324.77,12367.6,12280.4,12302.06
4/11/2008,12579.78,12580.27,12302.06,12325.42
4/10/2008,12526.78,12649.31,12497.22,12581.98
4/9/2008,12574.65,12621.55,12468.97,12527.26
4/8/2008,12602.66,12607.3,12525.8,12576.44
4/7/2008,12612.59,12733.66,12583.28,12612.43
4/4/2008,12626.35,12688.48,12528.16,12609.42
4/3/2008,12604.69,12675.12,12527.75,12626.03
4/2/2008,12651.67,12696.29,12555.17,12605.83
4/1/2008,12266.64,12659.82,12266.47,12654.36
3/31/2008,12215.92,12326.47,12176.11,12262.89
3/28/2008,12303.92,12382.16,12196.87,12216.4
3/27/2008,12421.88,12476.76,12293.34,12302.46
3/26/2008,12531.79,12531.95,12376.7,12422.86
3/25/2008,12547.34,12571.84,12449.08,12532.6
3/24/2008,12361.97,12622.07,12361.97,12548.64
3/20/2008,12102.43,12378.74,12097.87,12361.32
3/19/2008,12391.52,12461.53,12095.1,12099.66
3/18/2008,11975.92,12392.66,11975.84,12392.66
3/17/2008,11946.45,12076.22,11756.6,11972.25
3/14/2008,12146.39,12193.61,11832.72,11951.09
3/13/2008,12096.49,12215.35,11875.78,12145.74
3/12/2008,12148.61,12303.35,12092.25,12110.24
3/11/2008,11741.33,12160.8,11741.01,12156.81
3/10/2008,11893.04,11926.5,11731.6,11740.15
3/7/2008,12039.09,12094.21,11819.69,11893.69
3/6/2008,12254.59,12254.59,12026.07,12040.39
3/5/2008,12204.93,12349.67,12140.53,12254.99
3/4/2008,12259.14,12259.23,12032.42,12213.8
3/3/2008,12264.36,12281.37,12161.05,12258.9
2/29/2008,12579.58,12580.15,12223.57,12266.39
2/28/2008,12689.28,12689.44,12536.43,12582.18
2/27/2008,12683.54,12756.56,12609.37,12694.28
2/26/2008,12569.48,12734.18,12512.41,12684.92
2/25/2008,12380.77,12584.62,12341.04,12570.22
2/22/2008,12281.09,12397.79,12155.26,12381.02
2/21/2008,12426.85,12503.46,12247.34,12284.3
2/20/2008,12333.31,12464.06,12227.72,12427.26
2/19/2008,12349.59,12505.25,12304.08,12337.22
2/15/2008,12376.66,12376.66,12278.62,12348.21
2/14/2008,12551.51,12557.61,12361.46,12376.98
2/13/2008,12368.12,12573.13,12367.8,12552.24
2/12/2008,12241.56,12469.41,12241.56,12373.41
2/11/2008,12181.89,12252.12,12069.47,12240.01
2/8/2008,12248.47,12281.88,12103.37,12182.13
2/7/2008,12196.2,12332.52,12120.44,12247
2/6/2008,12257.25,12390.32,12178.15,12200.1
2/5/2008,12631.85,12631.93,12264.07,12265.13
2/4/2008,12743.11,12749.78,12621.83,12635.16
2/1/2008,12638.17,12767.74,12602.32,12743.19
1/31/2008,12438.28,12702.38,12249.93,12650.36
1/30/2008,12480.14,12681.41,12406.17,12442.83
1/29/2008,12385.19,12503.15,12346.99,12480.3
1/28/2008,12205.71,12386.01,12112.14,12383.89
1/25/2008,12391.7,12486.89,12183.68,12207.17
1/24/2008,12272.69,12399.18,12241.8,12378.61
1/23/2008,11969.08,12276.67,11644.81,12270.17
1/22/2008,12092.72,12092.72,11634.82,11971.19
1/18/2008,12159.94,12341.54,12022.48,12099.3
1/17/2008,12467.05,12517.61,12125.56,12159.21
1/16/2008,12476.81,12613.13,12392.27,12466.16
1/15/2008,12777.5,12777.5,12488.76,12501.11
1/14/2008,12613.78,12794.57,12613.7,12778.15
1/11/2008,12850.74,12851.14,12543.87,12606.3
1/10/2008,12733.11,12931.29,12632.15,12853.09
1/9/2008,12590.21,12738.64,12501.76,12735.31
1/8/2008,12820.9,12906.42,12565.41,12589.07
1/7/2008,12801.15,12884.15,12733.84,12827.49
1/4/2008,13046.56,13046.72,12789.04,12800.18
1/3/2008,13044.12,13137.93,13023.56,13056.72
1/2/2008,13261.82,13279.54,12991.37,13043.96
12/31/2007,13364.16,13364.73,13246.53,13264.82
12/28/2007,13361.23,13451.38,13298.15,13365.87
12/27/2007,13549.17,13551.04,13349.28,13359.61
12/26/2007,13547.95,13563.32,13492.68,13551.69
12/24/2007,13450.73,13563.48,13449.27,13549.33
12/21/2007,13241.66,13473.98,13241.57,13450.65
12/20/2007,13206.46,13288.4,13153.62,13245.64
12/19/2007,13231.98,13300.43,13146.79,13207.27
12/18/2007,13168.66,13279.46,13092,13232.47
12/17/2007,13339.2,13339.45,13158.42,13167.2
12/14/2007,13515.11,13515.36,13332.13,13339.85
12/13/2007,13473.98,13527.63,13353.92,13517.96
12/12/2007,13434.8,13704.52,13321.64,13473.9
12/11/2007,13726.87,13780.11,13413.74,13432.77
12/10/2007,13623.55,13754.02,13623.55,13727.03
12/7/2007,13618.27,13668.1,13601.36,13625.58
12/6/2007,13445.85,13632.9,13426.18,13619.89
12/5/2007,13244.01,13460.24,13244.01,13444.96
12/4/2007,13311.24,13316.28,13237.59,13248.73
12/3/2007,13368.22,13407.24,13296.28,13314.57
11/30/2007,13314.25,13466.99,13281.65,13371.72
11/29/2007,13287.91,13346.27,13214.75,13311.73
11/28/2007,12958.04,13325.87,12958.04,13289.45
11/27/2007,12744.78,12991.85,12744.78,12958.44
11/26/2007,12979.99,13037.3,12724.09,12743.44
11/23/2007,12796.07,12980.88,12796.07,12980.88
11/21/2007,13006.65,13007.71,12786.03,12799.04
11/20/2007,12955.92,13107.37,12839.68,13010.14
11/19/2007,13176.3,13176.3,12937.63,12958.44
11/16/2007,13109.48,13211.17,13050.55,13176.79
11/15/2007,13230.68,13262.14,13055.83,13110.05
11/14/2007,13305.47,13367.17,13197.84,13231.01
11/13/2007,12975.11,13319.45,12975.11,13307.09
11/12/2007,13039.16,13162.64,12981.04,12987.55
11/9/2007,13261.17,13262.14,13017.3,13042.74
11/8/2007,13299.7,13354,13079.48,13266.29
11/7/2007,13646.72,13647.29,13285.63,13300.02
11/6/2007,13542.34,13669.72,13511.86,13660.94
11/5/2007,13592.58,13618.27,13446.91,13543.4
11/2/2007,13569.9,13632.9,13446.02,13595.1
11/1/2007,13924.16,13924.16,13548.93,13567.87
10/31/2007,13792.06,13962.53,13767.68,13930.01
10/30/2007,13869.04,13869.29,13778.41,13792.47
10/29/2007,13807.35,13901.4,13805.31,13870.26
10/26/2007,13675.66,13811.25,13675.25,13806.7
10/25/2007,13677.85,13741.26,13547.63,13671.92
10/24/2007,13675.58,13690.45,13470.16,13675.25
10/23/2007,13568.93,13684.6,13540.88,13676.23
10/22/2007,13521.62,13587.22,13407.49,13566.97
10/19/2007,13888.47,13888.47,13511.94,13522.02
10/18/2007,13887.9,13913.75,13820.35,13888.96
10/17/2007,13920.66,14012.84,13774.67,13892.54
10/16/2007,13986.34,13992.03,13877.9,13912.94
10/15/2007,14092.43,14118.52,13904.32,13984.8
10/12/2007,14016.34,14101.77,14013.74,14093.08
10/11/2007,14079.1,14198.1,13950.25,14015.12
10/10/2007,14165.02,14165.02,14009.51,14078.69
10/9/2007,14043.73,14166.97,14034.39,14164.53
10/8/2007,14065.36,14067.96,14009.67,14043.73
10/5/2007,13969.07,14124.54,13968.83,14066.01
10/4/2007,13967.89,14010.41,13951.63,13974.31
10/3/2007,14038.86,14038.94,13947.73,13968.05
10/2/2007,14087.14,14107.47,14012.11,14047.31
10/1/2007,13895.71,14115.51,13893.51,14087.55
9/28/2007,13912.94,13924.81,13850.27,13895.63
9/27/2007,13879.53,13920.42,13868.15,13912.94
9/26/2007,13779.3,13915.79,13779.3,13878.15
9/25/2007,13757.84,13787.19,13696.31,13778.65
9/24/2007,13821.57,13874.41,13750.93,13759.06
9/21/2007,13768.33,13877.17,13768.25,13820.19
9/20/2007,13813.52,13822.14,13741.01,13766.7
9/19/2007,13740.61,13867.5,13739.88,13815.56
9/18/2007,13403.18,13739.96,13403.18,13739.39
9/17/2007,13441.95,13451.54,13362.37,13403.42
9/14/2007,13421.39,13459.75,13323.84,13442.52
9/13/2007,13292.38,13469.27,13292.38,13424.88
9/12/2007,13298.31,13360.01,13263.03,13291.65
9/11/2007,13129.4,13325.95,13129.15,13308.39
9/10/2007,13116.39,13207.19,13021.93,13127.85
9/7/2007,13360.74,13360.83,13082.17,13113.38
9/6/2007,13306.44,13398.71,13274.82,13363.35
9/5/2007,13442.85,13443.17,13248.24,13305.47
9/4/2007,13358.39,13494.06,13317.5,13448.86
8/31/2007,13240.84,13428.95,13240.84,13357.74
8/30/2007,13287.91,13315.14,13184.59,13238.73
8/29/2007,13043.07,13293.44,13043.07,13289.29
8/28/2007,13318.43,13318.6,13034.78,13041.85
8/27/2007,13377.16,13387.33,13305.55,13322.13
8/24/2007,13231.78,13381.47,13208.65,13378.87
8/23/2007,13237.27,13298.64,13169.15,13235.88
8/22/2007,13088.26,13248.08,13088.26,13236.13
8/21/2007,13120.05,13178.33,13052.17,13090.86
8/20/2007,13078.51,13181.66,12982.75,13121.35
8/17/2007,12848.05,13167.68,12847.81,13079.08
8/16/2007,12859.52,12885.85,12517.94,12845.78
8/15/2007,13021.93,13119.32,12834.24,12861.47
8/14/2007,13235.72,13269.78,13018.27,13028.92
8/13/2007,13238.24,13338.15,13219.46,13236.53
8/10/2007,13270.59,13306.52,13057.86,13239.54
8/9/2007,13652.33,13652.33,13270.68,13270.68
8/8/2007,13497.23,13695.82,13484.79,13657.86
8/7/2007,13467.72,13608.11,13347.17,13504.3
8/6/2007,13183.13,13470.16,13158.58,13468.78
8/3/2007,13462.25,13471.79,13175.24,13181.91
8/2/2007,13357.82,13503.33,13350.42,13463.33
8/1/2007,13211.09,13393.02,13132.65,13362.37
7/31/2007,13360.66,13498.53,13199.79,13211.99
7/30/2007,13266.21,13397.73,13219.14,13358.31
7/27/2007,13472.68,13520.8,13265.47,13265.47
7/26/2007,13783.12,13783.45,13335.3,13473.57
7/25/2007,13718.25,13822.22,13674.84,13785.07
7/24/2007,13940.9,13940.99,13701.59,13716.95
7/23/2007,13851.73,13973.99,13851.73,13943.42
7/20/2007,14000.73,14009.27,13797.67,13851.08
7/19/2007,13918.79,14015.85,13918.79,14000.41
7/18/2007,13955.05,13965.94,13823.6,13918.22
7/17/2007,13951.96,14021.95,13942.85,13971.55
7/16/2007,13907.09,13989.11,13894.98,13950.98
7/13/2007,13859.86,13932.29,13845.88,13907.25
7/12/2007,13579.33,13869.94,13579.17,13861.73
7/11/2007,13500.4,13590.95,13474.79,13577.87
7/10/2007,13648.59,13649.24,13496.17,13501.7
7/9/2007,13612.66,13670.46,13609,13649.97
7/6/2007,13559.01,13633.63,13537.95,13611.68
7/5/2007,13576.24,13580.06,13513.49,13565.84
7/3/2007,13531.53,13591.69,13531.53,13577.3
7/2/2007,13409.6,13537.87,13409.52,13535.43
6/29/2007,13422.61,13524.54,13314,13408.62
6/28/2007,13427.48,13498.29,13389.28,13422.28
6/27/2007,13336.93,13433.01,13259.86,13427.73
6/26/2007,13352.37,13452.52,13308.72,13337.66
6/25/2007,13360.09,13488.77,13299.78,13352.05
6/22/2007,13545.03,13545.11,13359.69,13360.26
6/21/2007,13486.66,13564.21,13398.87,13545.84
6/20/2007,13636.56,13674.36,13483.25,13489.42
